Rani Bagh,28.6155727,77.07181709999999
Rani Jhansi Road,28.6622531,77.2072228
Ranjit Nagar,28.6473089,77.1579605
Red Fort,28.65889989999999,77.2409959
Rohini-Sector 13,28.7225368,77.12775859999999
Rohini-Sector 14,28.7112672,77.1326969
Rohini-Sector 2,28.6975436,77.10177089999999
Rohini-Sector 3,28.6997737,77.1154589
Rohini-Sector 9,28.7161663,77.1240672
Rohini Sec-16,28.7419484,77.1240672
Rohini Sector 1,28.7047976,77.095297
Rohini Sector 10,28.7210643,77.1154368
Rohini Sector 11,28.7360107,77.11076179999999
Rohini Sector 15,28.7309194,77.1277312
Rohini Sector 16,28.7354495,77.117477
Rohini Sector 17,28.7408388,77.1125599
Rohini Sector 18,28.7430568,77.13557329999999
Rohini Sector 2,28.6975436,77.10177089999999
Rohini Sector 24,28.7284523,77.0881034
Rohini Sector 3,28.6997737,77.1154589
Rohini Sector 4,28.7108049,77.0981743
